Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Lot Number,Lot Number1,Supplier Lot Number,On Hand Date,Expiration Date Month,TIME
SING,NEOR605,NEOR605.S,NEOR605.S,27001245,27001245,R326A-0086,2026-05-25 00:00:00,2027-02-19 00:00:00,2026-07-14 00:00:00
SNG4,NEOR605,NEOR605.S,NEOR605.S,27001246,27001246,R326B-0151,2026-05-25 00:00:00,2027-02-19 00:00:00,2026-07-14 00:00:00
SNG4,NEOR605,NEOR605.S,NEOR605.S,27001337,27001337,R326D-0144,2026-07-03 00:00:00,2027-03-30 00:00:00,2026-07-14 00:00:00
CINC,NEOR670,NEOR670,NEOR670,R424L-0092,R424L-0092,R424L-0092,2025-09-08 00:00:00,2026-09-08 00:00:00,2026-07-14 00:00:00
AUBA,NEOR670,NEOR670.E,NEOR670.E,613980,613980,R424L-0092,2025-04-24 00:00:00,2025-10-21 00:00:00,2026-07-14 00:00:00
CIN2,NERE40,NERE40,NERE40,619084,619084,BD4315,2026-05-28 00:00:00,2032-11-24 00:00:00,2026-07-14 00:00:00
AUBA,NITACID,NITACID.E,NITACID.E,618201,618201,P2845266,2026-03-26 00:00:00,2028-03-25 00:00:00,2026-07-14 00:00:00
AUBA,NITACID,NITACID.E,NITACID.E,619021,619021,P2852573,2026-05-21 00:00:00,2028-05-20 00:00:00,2026-07-14 00:00:00
AUBA,NITACID,NITACID.E,NITACID.E,619535,619535,P2857945,2026-07-02 00:00:00,2028-07-01 00:00:00,2026-07-14 00:00:00
CIN2,NM70AFN,NM70AFN,NM70AFN,4579057,4579057,"",2026-04-10 00:00:00,2028-04-09 00:00:00,2026-07-14 00:00:00
CIN2,NM70AFN,NM70AFN,NM70AFN,4579057,4579057,"",2026-05-05 00:00:00,2028-04-09 00:00:00,2026-07-14 00:00:00
CIN2,NM70AFN,NM70AFN,NM70AFN-FD,4579057,4579057,"",2026-04-10 00:00:00,2028-04-09 00:00:00,2026-07-14 00:00:00
CIN2,NM70AFN,NM70AFN,NM70AFN-FD,4579057,4579057,"",2026-05-05 00:00:00,2028-04-09 00:00:00,2026-07-14 00:00:00
CIN2,NM70N2G,NM70N2G,NM70N2G,4584017,4584017,"",2026-07-10 00:00:00,2028-07-09 00:00:00,2026-07-14 00:00:00
CIN2,NM70N2G,NM70N2G,NM70N2G,4584017,4584017,"",2026-07-11 00:00:00,2028-07-09 00:00:00,2026-07-14 00:00:00
CIN2,NM70N2G,NM70N2G,NM70N2G-OP,4584017,4584017,"",2026-07-10 00:00:00,2028-07-09 00:00:00,2026-07-14 00:00:00
CIN2,NM70N2G,NM70N2G,NM70N2G-OP,4584017,4584017,"",2026-07-11 00:00:00,2028-07-09 00:00:00,2026-07-14 00:00:00
CIN2,NM70NB,NM70NB,NM70NB,4563138,4563138,"",2025-06-10 00:00:00,2027-06-10 00:00:00,2026-07-14 00:00:00
CIN2,NM70NB,NM70NB,NM70NB-FD,4554485,4554485,"",2025-01-03 00:00:00,2027-01-03 00:00:00,2026-07-14 00:00:00
CIN2,NM70NB,NM70NB,NM70NB-FD,4554485,4554485,"",2025-01-08 00:00:00,2027-01-03 00:00:00,2026-07-14 00:00:00
CIN2,NM70NB,NM70NB,NM70NB-T3,4584057,4584057,"",2026-07-13 00:00:00,2028-07-12 00:00:00,2026-07-14 00:00:00
CIN2,NM70NB,NM70NB,NM70NB-T3,4584057,4584057,"",2026-07-14 00:00:00,2028-07-13 00:00:00,2026-07-14 00:00:00
CIN2,NM70NR,NM70NR,NM70NR,4582289,4582289,"",2026-06-09 00:00:00,2028-06-08 00:00:00,2026-07-14 00:00:00
CIN2,NM70NR,NM70NR,NM70NR,4582289,4582289,"",2026-06-10 00:00:00,2028-06-08 00:00:00,2026-07-14 00:00:00
CIN2,NM70NR,NM70NR,NM70NR,4583632,4583632,"",2026-07-13 00:00:00,2028-07-12 00:00:00,2026-07-14 00:00:00
CIN2,NM70NR,NM70NR,NM70NR-FD,4582289,4582289,"",2026-06-09 00:00:00,2028-06-08 00:00:00,2026-07-14 00:00:00
CIN2,NM70NR,NM70NR,NM70NR-FD,4582289,4582289,"",2026-06-10 00:00:00,2028-06-08 00:00:00,2026-07-14 00:00:00
CIN2,NM70NR,NM70NR,NM70NR-OP,4580902,4580902,"",2026-05-14 00:00:00,2028-05-13 00:00:00,2026-07-14 00:00:00
CIN2,NM70NR,NM70NR,NM70NR-OP,4580902,4580902,"",2026-05-18 00:00:00,2028-05-13 00:00:00,2026-07-14 00:00:00
CIN2,NM70TN,NM70TN,NM70TN,4582637,4582637,"",2026-06-27 00:00:00,2028-06-26 00:00:00,2026-07-14 00:00:00
CIN2,NM70TN,NM70TN,NM70TN,4582637,4582637,"",2026-06-29 00:00:00,2028-06-26 00:00:00,2026-07-14 00:00:00
CIN2,NM70TN,NM70TN,NM70TN-FD,4582637,4582637,"",2026-06-27 00:00:00,2028-06-26 00:00:00,2026-07-14 00:00:00
CIN2,NM70TN,NM70TN,NM70TN-FD,4582637,4582637,"",2026-06-29 00:00:00,2028-06-26 00:00:00,2026-07-14 00:00:00
AUBA,NM70TN,NM70TN.E,NM70TN.E,4576264,4576264,"",2026-02-24 00:00:00,2028-02-24 00:00:00,2026-07-14 00:00:00
CIN2,NM70TNFR,NM70TNFR,NM70TNFR,4579222,4579222,"",2026-04-10 00:00:00,2028-04-09 00:00:00,2026-07-14 00:00:00
CIN2,NM70TNFR,NM70TNFR,NM70TNFR,4579222,4579222,"",2026-04-11 00:00:00,2028-04-09 00:00:00,2026-07-14 00:00:00
CIN2,NM70TNFR,NM70TNFR,NM70TNFR-FD,4576845,4576845,"",2026-03-05 00:00:00,2028-03-04 00:00:00,2026-07-14 00:00:00
CIN2,NM70TNFR,NM70TNFR,NM70TNFR-FD,4576845,4576845,"",2026-03-06 00:00:00,2028-03-04 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73,4581412,4581412,"",2026-05-28 00:00:00,2027-05-28 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73,4581412,4581412,"",2026-06-02 00:00:00,2027-05-28 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73,4581412,4581412,"",2026-07-13 00:00:00,2027-07-13 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73-OP,4581412,4581412,"",2026-05-28 00:00:00,2027-05-28 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73-OP,4581412,4581412,"",2026-06-02 00:00:00,2027-05-28 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73-OP,4581412,4581412,"",2026-07-13 00:00:00,2027-07-13 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73-PL,4579302,4579302,"",2026-04-14 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73-PL,4579302,4579302,"",2026-05-12 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73-PL,4579302,4579302,"",2026-07-09 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-PL,4574459,4574459,"",2026-01-14 00:00:00,2027-01-14 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-PL,4574459,4574459,"",2026-01-16 00:00:00,2027-01-14 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-PL,4574459,4574459,"",2026-02-09 00:00:00,2027-01-14 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-PL,4574459,4574459,"",2026-05-13 00:00:00,2027-01-14 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-PL,4576796,4576796,"",2026-02-27 00:00:00,2027-02-27 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-PL,4576796,4576796,"",2026-03-10 00:00:00,2027-02-27 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-PL,4576796,4576796,"",2026-05-27 00:00:00,2027-02-27 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-PL,4576796,4576796,"",2026-06-16 00:00:00,2027-02-27 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73-T3,4581412,4581412,"",2026-05-28 00:00:00,2027-05-28 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73-T3,4581412,4581412,"",2026-06-02 00:00:00,2027-05-28 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73-T3,4581412,4581412,"",2026-07-13 00:00:00,2027-07-13 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73-T3,4582039,4582039,"",2026-06-09 00:00:00,2027-06-09 00:00:00,2026-07-14 00:00:00
CIN2,NM73,NM73,NM73-T3,4582039,4582039,"",2026-06-10 00:00:00,2027-06-09 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4571385,4571385,"",2025-11-18 00:00:00,2026-11-18 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4571385,4571385,"",2025-11-19 00:00:00,2026-11-18 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4571385,4571385,"",2026-05-13 00:00:00,2026-11-18 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4576796,4576796,"",2026-02-27 00:00:00,2027-02-27 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4576796,4576796,"",2026-03-10 00:00:00,2027-02-27 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4576796,4576796,"",2026-05-27 00:00:00,2027-02-27 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4576796,4576796,"",2026-06-16 00:00:00,2027-02-27 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4577496,4577496,"",2026-03-16 00:00:00,2027-03-16 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4577496,4577496,"",2026-03-19 00:00:00,2027-03-16 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4577496,4577496,"",2026-04-29 00:00:00,2027-03-16 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4577496,4577496,4577496,2026-04-01 00:00:00,2027-03-16 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4579302,4579302,"",2026-04-14 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4579302,4579302,"",2026-05-12 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73,NM73-T3,4579302,4579302,"",2026-07-09 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
AUBA,NM73,NM73.E,NM73.E,4568849,4568849,"",2025-09-29 00:00:00,2026-09-29 00:00:00,2026-07-14 00:00:00
AUBA,NM73,NM73.E,NM73.E,4568849,4568849,"",2025-09-30 00:00:00,2026-09-29 00:00:00,2026-07-14 00:00:00
AUBA,NM73,NM73.E,NM73.E,4568849,4568849,"",2025-11-24 00:00:00,2026-09-29 00:00:00,2026-07-14 00:00:00
AUBA,NM73,NM73.E,NM73.E,4573474,4573474,"",2025-12-19 00:00:00,2026-12-19 00:00:00,2026-07-14 00:00:00
AUBA,NM73,NM73.E,NM73.E,4573474,4573474,"",2026-01-19 00:00:00,2026-12-19 00:00:00,2026-07-14 00:00:00
AUBA,NM73,NM73.E,NM73.E,4573474,4573474,"",2026-03-09 00:00:00,2027-03-09 00:00:00,2026-07-14 00:00:00
AUBA,NM73,NM73.E,NM73.E,4574064,4574064,"",2026-01-09 00:00:00,2027-01-09 00:00:00,2026-07-14 00:00:00
AUBA,NM73,NM73.E,NM73.E,4574064,4574064,"",2026-03-05 00:00:00,2027-01-09 00:00:00,2026-07-14 00:00:00
AUBA,NM73,NM73.E,NM73.E,4582161,4582161,"",2026-07-13 00:00:00,2027-07-13 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73.E,NM73.E-PD,4568849,4568849,"",2025-09-29 00:00:00,2026-09-29 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73.E,NM73.E-PD,4568849,4568849,"",2025-09-30 00:00:00,2026-09-29 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73.E,NM73.E-PD,4568849,4568849,"",2025-11-24 00:00:00,2026-09-29 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73.E,NM73.E-PL,4573474,4573474,"",2025-12-19 00:00:00,2026-12-19 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73.E,NM73.E-PL,4573474,4573474,"",2026-01-19 00:00:00,2026-12-19 00:00:00,2026-07-14 00:00:00
SHAN,NM73,NM73.E,NM73.E-PL,4573474,4573474,"",2026-03-09 00:00:00,2027-03-09 00:00:00,2026-07-14 00:00:00
CIN2,NM73R,NM73R,NM73R,4582452,4582452,"",2026-06-18 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,NM73R,NM73R,NM73R,4582452,4582452,"",2026-06-20 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,NM73R,NM73R,NM73R,4582452,4582452,"",2026-06-24 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,NM73R,NM73R,NM73R-FD,4576283,4576283,"",2026-02-18 00:00:00,2027-02-18 00:00:00,2026-07-14 00:00:00
CIN2,NM73R,NM73R,NM73R-T3,4581414,4581414,"",2026-05-29 00:00:00,2027-05-29 00:00:00,2026-07-14 00:00:00
CIN2,NM73R,NM73R,NM73R-T3,4581414,4581414,"",2026-06-01 00:00:00,2027-05-29 00:00:00,2026-07-14 00:00:00
CIN2,NM73R,NM73R,NM73R-T3,4581414,4581414,"",2026-06-02 00:00:00,2027-05-29 00:00:00,2026-07-14 00:00:00
CIN2,NM73R,NM73R,NM73R-T3,4582452,4582452,"",2026-06-18 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,NM73R,NM73R,NM73R-T3,4582452,4582452,"",2026-06-20 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,NM73R,NM73R,NM73R-T3,4582452,4582452,"",2026-06-24 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CINC,NONPHN9,NONPHN9,NONPHN9,613887,613887,0000511014,2025-04-16 00:00:00,2027-04-10 00:00:00,2026-07-14 00:00:00
CINC,NONPHN9,NONPHN9,NONPHN9,618986,618986,0000526283,2026-05-19 00:00:00,2028-04-28 00:00:00,2026-07-14 00:00:00
SING,NP4LF,NP4LF.S,NP4LF.S,27001214,27001214,2026-71650,2026-05-12 00:00:00,2027-07-16 00:00:00,2026-07-14 00:00:00
SNG4,NP4LF,NP4LF.S,NP4LF.S,27001214,27001214,2026-71650,2026-05-12 00:00:00,2027-07-16 00:00:00,2026-07-14 00:00:00
CIN2,NSHLD30,NSHLD30,NSHLD30-FD,4583870,4583870,"",2026-07-09 00:00:00,2027-07-09 00:00:00,2026-07-14 00:00:00
CIN2,NSHLD30,NSHLD30,NSHLD30-FD,4583870,4583870,"",2026-07-10 00:00:00,2027-07-09 00:00:00,2026-07-14 00:00:00
AUBA,NSHLD30,NSHLD30.E,NSHLD30.E,4538574,4538574,"",2024-02-25 00:00:00,2026-06-16 00:00:00,2026-07-14 00:00:00
CINC,NSHLD40,NSHLD40,NSHLD40,4574005,4574005,"",2026-01-08 00:00:00,2026-07-07 00:00:00,2026-07-14 00:00:00
CINC,NSHLD40,NSHLD40,NSHLD40,4574005,4574005,4574005,2026-01-08 00:00:00,2026-07-07 00:00:00,2026-07-14 00:00:00
AUBA,NSHLD50,NSHLD50.E,NSHLD50.E,4583606,4583606,"",2026-07-10 00:00:00,2027-07-10 00:00:00,2026-07-14 00:00:00
AUBA,NSHLD50,NSHLD50.E,NSHLD50.E-PD,4583606,4583606,"",2026-07-10 00:00:00,2027-07-10 00:00:00,2026-07-14 00:00:00
AUBA,NSHLD50,NSHLD50.E,NSHLD50.E-TO,4583606,4583606,"",2026-07-10 00:00:00,2027-07-10 00:00:00,2026-07-14 00:00:00
CIN2,NUCREL925,NUCREL925,NUCREL925,615995,615995,J971P4OC92,2025-10-01 00:00:00,2030-04-24 00:00:00,2026-07-14 00:00:00
CIN2,NUCREL925,NUCREL925,NUCREL925,619633,619633,J971Q6HG31,2026-07-10 00:00:00,2031-06-17 00:00:00,2026-07-14 00:00:00
CINC,NUCREL925,NUCREL925,NUCREL925,612392,612392,J971O9NG71,2024-12-27 00:00:00,2029-09-23 00:00:00,2026-07-14 00:00:00
CINC,NUCREL925,NUCREL925,NUCREL925,615995,615995,J971P4OC92,2025-10-01 00:00:00,2030-04-24 00:00:00,2026-07-14 00:00:00
AUB2,NUCREL925,NUCREL925.E,NUCREL925.E,615470,615470,J971P4OC93,2025-08-21 00:00:00,2026-08-21 00:00:00,2026-07-14 00:00:00
AUB2,NUCREL925,NUCREL925.E,NUCREL925.E,618346,618346,J971OBBG47,2026-04-03 00:00:00,2027-04-03 00:00:00,2026-07-14 00:00:00
AUBA,NUCREL925,NUCREL925.E,NUCREL925.E,615470,615470,J971P4OC93,2025-08-21 00:00:00,2026-08-21 00:00:00,2026-07-14 00:00:00
SING,NUCREL925,NUCREL925.S,NUCREL925.S,27000947,27000947,J971OBBG47,2026-01-05 00:00:00,2031-01-04 00:00:00,2026-07-14 00:00:00
SNG4,NUCREL925,NUCREL925.S,NUCREL925.S,27001112,27001112,J971P96G29,2026-03-31 00:00:00,2031-03-30 00:00:00,2026-07-14 00:00:00
SNG4,NUCREL925,NUCREL925.S,NUCREL925.S,27001355,27001355,J971P96G29,2026-07-14 00:00:00,2031-07-13 00:00:00,2026-07-14 00:00:00
SING,NUO491,NUO491.S,NUO491.S,617915,617915,25117740SD,2026-03-06 00:00:00,2027-11-17 00:00:00,2026-07-14 00:00:00
AUBA,NUOSEPT,NUOSEPT.E,NUOSEPT.E,598148,598148,E2018A21,2022-02-17 00:00:00,2026-07-16 00:00:00,2026-07-14 00:00:00
AUBA,NUOSEPT,NUOSEPT.E,NUOSEPT.E,619637,619637,26MD169345,2026-07-13 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
CINC,NUX960,NUX960,NUX960,610044,610044,J971NC7G15,2025-06-18 00:00:00,2028-12-07 00:00:00,2026-07-14 00:00:00
CINC,NUX960,NUX960,NUX960,612148,612148,J971OB9G38,2024-12-06 00:00:00,2029-11-10 00:00:00,2026-07-14 00:00:00
SING,NUX960,NUX960.S,NUX960.S,606178,606178,J971N3KC73,2023-08-28 00:00:00,2024-08-27 00:00:00,2026-07-14 00:00:00
SING,NUX960,NUX960.S,NUX960.S,606476,606476,J971M9TCB3,2023-09-27 00:00:00,2024-09-26 00:00:00,2026-07-14 00:00:00
AUBA,NVLF4605,NVLF4605.E,NVLF4605.E,4581579,4581579,"",2026-06-02 00:00:00,2027-06-02 00:00:00,2026-07-14 00:00:00
AUBA,NVLF4605,NVLF4605.E,NVLF4605.E,4581579,4581579,"",2026-06-16 00:00:00,2027-06-02 00:00:00,2026-07-14 00:00:00
AUBA,NVLF4605,NVLF4605.E,NVLF4605.E,4581579,4581579,"",2026-06-23 00:00:00,2027-06-02 00:00:00,2026-07-14 00:00:00
CINC,NYCM6201,NYCM6201,NYCM6201,4581553,4581553,"",2026-06-10 00:00:00,2028-06-09 00:00:00,2026-07-14 00:00:00
AUBA,NYK6024,NYK6024.E,NYK6024.E,4565407,4565407,"",2025-08-13 00:00:00,2026-08-13 00:00:00,2026-07-14 00:00:00
AUBA,NYK6024,NYK6024.E,NYK6024.E,4565407,4565407,4565407,2025-08-13 00:00:00,2026-08-13 00:00:00,2026-07-14 00:00:00
AUBA,NYS2002,NYS2002.E,NYS2002.E,4583980,4583980,"",2026-07-14 00:00:00,2027-07-14 00:00:00,2026-07-14 00:00:00
AUBA,NYS2010,NYS2010.E,NYS2010.E,4582770,4582770,"",2026-06-30 00:00:00,2027-06-30 00:00:00,2026-07-14 00:00:00
AUBA,NYS2010,NYS2010.E,NYS2010.E,4582770,4582770,"",2026-07-01 00:00:00,2027-06-30 00:00:00,2026-07-14 00:00:00
AUBA,NYS2010,NYS2010.E,NYS2010.E-TO,4582770,4582770,"",2026-06-30 00:00:00,2027-06-30 00:00:00,2026-07-14 00:00:00
AUBA,NYS2010,NYS2010.E,NYS2010.E-TO,4582770,4582770,"",2026-07-01 00:00:00,2027-06-30 00:00:00,2026-07-14 00:00:00
CIN2,NYS2101,NYS2101,NYS2101,4578197,4578197,"",2026-03-26 00:00:00,2027-03-26 00:00:00,2026-07-14 00:00:00
CIN2,NYS2101,NYS2101,NYS2101,4578197,4578197,"",2026-04-07 00:00:00,2027-03-26 00:00:00,2026-07-14 00:00:00
CINC,NYS2101,NYS2101,NYS2101,4579715,4579715,"",2026-05-13 00:00:00,2027-05-13 00:00:00,2026-07-14 00:00:00
CINC,NYS2101,NYS2101,NYS2101,4579715,4579715,"",2026-05-18 00:00:00,2027-05-13 00:00:00,2026-07-14 00:00:00
CIN2,NYS2101,NYS2101,NYS2101-T2,4579715,4579715,"",2026-05-13 00:00:00,2027-05-13 00:00:00,2026-07-14 00:00:00
CIN2,NYS2101,NYS2101,NYS2101-T2,4579715,4579715,"",2026-05-18 00:00:00,2027-05-13 00:00:00,2026-07-14 00:00:00
CIN2,NYS2101,NYS2101,NYS2101-T2,4579716,4579716,"",2026-05-08 00:00:00,2027-05-08 00:00:00,2026-07-14 00:00:00
CIN2,NYS2101,NYS2101,NYS2101-T2,4579716,4579716,"",2026-05-13 00:00:00,2027-05-08 00:00:00,2026-07-14 00:00:00
AUBA,NYS2103,NYS2103.E,NYS2103.E-TO,4583183,4583183,"",2026-06-29 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
SHAN,NYS2103,NYS2103.S,NYS2103.S-PD,4554313,4554313,"",2024-12-09 00:00:00,2026-09-27 00:00:00,2026-07-14 00:00:00
SHAN,NYS2103,NYS2103.S,NYS2103.S-PD,4554313,4554313,"",2025-01-08 00:00:00,2026-09-27 00:00:00,2026-07-14 00:00:00
SNG4,NYS2103,NYS2103.S,NYS2103.S-PD,4576701,4576701,,2026-03-03 00:00:00,2027-03-03 00:00:00,2026-07-14 00:00:00
SNG4,NYS2103,NYS2103.S,NYS2103.S-PD,4576701,4576701,"",2026-03-03 00:00:00,2027-03-03 00:00:00,2026-07-14 00:00:00
SING,NYS2104,NYS2104.S,NYS2104.S,4583357,4583357,,2026-07-06 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
SING,NYS2104,NYS2104.S,NYS2104.S,4583357,4583357,"",2026-06-29 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
SING,NYS2104,NYS2104.S,NYS2104.S,4583357,4583357,"",2026-07-06 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
SNG4,NYS2104,NYS2104.S,NYS2104.S-OP,4583357,4583357,,2026-07-06 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
SNG4,NYS2104,NYS2104.S,NYS2104.S-OP,4583357,4583357,"",2026-06-29 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
SNG4,NYS2104,NYS2104.S,NYS2104.S-OP,4583357,4583357,"",2026-07-06 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
AUBA,NYS2108,NYS2108.E,NYS2108.E,4561294,4561294,4561294,2025-05-13 00:00:00,2025-11-09 00:00:00,2026-07-14 00:00:00
AUBA,NYS2108,NYS2108.E,NYS2108.E,4568217,4568217,4568217,2025-09-23 00:00:00,2026-03-22 00:00:00,2026-07-14 00:00:00
AUBA,NYS2108,NYS2108.E,NYS2108.E,4568217,4568217,4568217,2025-09-24 00:00:00,2026-03-22 00:00:00,2026-07-14 00:00:00
AUBA,NYS2108,NYS2108.E,NYS2108.E-TO,4568217,4568217,4568217,2025-09-23 00:00:00,2026-03-22 00:00:00,2026-07-14 00:00:00
AUBA,NYS2108,NYS2108.E,NYS2108.E-TO,4568217,4568217,4568217,2025-09-24 00:00:00,2026-03-22 00:00:00,2026-07-14 00:00:00
CIN2,NYS2201,NYS2201,NYS2201,4569300,4569300,"",2025-10-06 00:00:00,2027-10-06 00:00:00,2026-07-14 00:00:00
CIN2,NYS2201,NYS2201,NYS2201,4577585,4577585,"",2026-03-19 00:00:00,2028-03-18 00:00:00,2026-07-14 00:00:00
CIN2,NYS2201,NYS2201,NYS2201,4579613,4579613,"",2026-04-21 00:00:00,2028-04-20 00:00:00,2026-07-14 00:00:00
AUBA,NYS2201,NYS2201.E,NYS2201.E,4550408,4550408,4550408,2024-09-26 00:00:00,2026-09-16 00:00:00,2026-07-14 00:00:00
AUBA,NYS2202,NYS2202.E,NYS2202.E,4583078,4583078,"",2026-06-23 00:00:00,2028-06-22 00:00:00,2026-07-14 00:00:00
AUBA,NYS2202,NYS2202.E,NYS2202.E,4583078,4583078,"",2026-06-24 00:00:00,2028-06-22 00:00:00,2026-07-14 00:00:00
AUBA,NYS2202,NYS2202.E,NYS2202.E-TO,4583078,4583078,"",2026-06-23 00:00:00,2028-06-22 00:00:00,2026-07-14 00:00:00
AUBA,NYS2202,NYS2202.E,NYS2202.E-TO,4583078,4583078,"",2026-06-24 00:00:00,2028-06-22 00:00:00,2026-07-14 00:00:00
CIN2,NYS2203,NYS2203,NYS2203,4569171,4569171,"",2025-10-02 00:00:00,2027-10-02 00:00:00,2026-07-14 00:00:00
CIN2,NYS2203,NYS2203,NYS2203,4577586,4577586,"",2026-03-27 00:00:00,2028-03-26 00:00:00,2026-07-14 00:00:00
AUBA,NYS2203,NYS2203.E,NYS2203.E,4583595,4583595,"",2026-07-09 00:00:00,2028-06-28 00:00:00,2026-07-14 00:00:00
AUBA,NYS2203,NYS2203.E,NYS2203.E-PD,4583595,4583595,"",2026-07-09 00:00:00,2028-06-28 00:00:00,2026-07-14 00:00:00
CIN2,O933,O933,O933,601403,601403,1028Y08322,2022-08-30 00:00:00,2026-12-31 00:00:00,2026-07-14 00:00:00
CINC,OACID,OACID,OACID,615978,615978,0935Q00508,2025-09-30 00:00:00,2026-10-14 00:00:00,2026-07-14 00:00:00
CINC,OACID,OACID,OACID,616827,616827,0935Q00576,2025-12-11 00:00:00,2026-11-05 00:00:00,2026-07-14 00:00:00
AUB2,OIL711,OIL711.E,OIL711.E,617728,617728,2271,2026-02-19 00:00:00,2026-08-18 00:00:00,2026-07-14 00:00:00
AUB2,OK1950,OK1950.E,OK1950.E,618002,618002,235338,2026-03-12 00:00:00,2028-03-11 00:00:00,2026-07-14 00:00:00
CIN2,OK412,OK412,OK412,598420,598420,191121815,2022-03-04 00:00:00,2026-03-04 00:00:00,2026-07-14 00:00:00
CIN2,OK412,OK412,OK412,617901,617901,175061615,2026-03-04 00:00:00,2027-06-15 00:00:00,2026-07-14 00:00:00
CINC,OK7666,OK7666,OK7666,610193,610193,U2420192,2024-07-16 00:00:00,2027-07-09 00:00:00,2026-07-14 00:00:00
CINC,OK7666,OK7666,OK7666,617363,617363,U2520329,2026-01-21 00:00:00,2028-12-30 00:00:00,2026-07-14 00:00:00
SING,OK7666,OK7666.S,OK7666.S,619617,619617,723154,2026-07-10 00:00:00,2028-01-27 00:00:00,2026-07-14 00:00:00
AUBA,OKS8049,OKS8049.E,OKS8049.E,617513,617513,37901,2026-02-03 00:00:00,2027-02-03 00:00:00,2026-07-14 00:00:00
AUBA,OKS8049,OKS8049.E,OKS8049.E,618094,618094,37903,2026-03-19 00:00:00,2027-03-19 00:00:00,2026-07-14 00:00:00
AUBA,OKS8049,OKS8049.E,OKS8049.E,618095,618095,35918,2026-03-19 00:00:00,2027-03-19 00:00:00,2026-07-14 00:00:00
