Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Commodity Class,Sub Class,Master Planning Family,Safety Stock,Shelf Life,Stock Type,GL Category,Leadtime Level,Leadtime MFG,Location,Lot Number,Status,Quantity On Hand,Primary UOM,Hard Commit,A1 Cost,B1 Cost,C1 Cost,C2 Cost,Lot Number1,Supplier Lot Number,On Hand Date,Expiration Date Month,TIME
AUBA,MFHS9105,MFHS9105.E,MFHS9105.E,LIQ,L,FRC,0,365,Q,IN32,1,7,ADG07,4583465,"",620,KG,0,$474,$32,$82,$124,4583465,"",2026-07-08 00:00:00,2027-07-08 00:00:00,2026-07-14 00:00:00
AUBA,MFHS9105,MFHS9105.E,MFHS9105.E-TO,LIQ,L,FRC,29000,365,S,IN32,1,7,ADG12,4582400,"",15000,KG,0,$13602,$1385,$2301,$3449,4582400,"",2026-06-17 00:00:00,2027-06-17 00:00:00,2026-07-14 00:00:00
AUBA,MFHS9105,MFHS9105.E,MFHS9105.E-TO,LIQ,L,FRC,29000,365,S,IN32,1,7,ADG12,4582400,"",15000,KG,0,$13602,$1385,$2301,$3449,4582400,"",2026-06-18 00:00:00,2027-06-17 00:00:00,2026-07-14 00:00:00
AUBA,MFHS9105,MFHS9105.E,MFHS9105.E-TO,LIQ,L,FRC,29000,365,S,IN32,1,7,ADG12,4582400,"",15000,KG,0,$13602,$1385,$2301,$3449,4582400,"",2026-07-01 00:00:00,2027-06-17 00:00:00,2026-07-14 00:00:00
AUBA,MFHS9105,MFHS9105.E,MFHS9105.E-TO,LIQ,L,FRC,29000,365,S,IN32,1,7,ADG13,4583465,"",19000,KG,0,$17229,$1754,$2915,$4368,4583465,"",2026-07-08 00:00:00,2027-07-08 00:00:00,2026-07-14 00:00:00
AUBA,MFHS9105,MFHS9105.E,MFHS9105.E-TO,LIQ,L,FRC,29000,365,S,IN32,1,7,ADG14,4580734,"",14000,KG,0,$12695,$1292,$2148,$3219,4580734,"",2026-05-18 00:00:00,2027-05-18 00:00:00,2026-07-14 00:00:00
AUBA,MFHS9105,MFHS9105.E,MFHS9105.E-TO,LIQ,L,FRC,29000,365,S,IN32,1,7,CDE PRETE 560,4577914,"",2000,KG,2000,$1814,$185,$307,$460,4577914,"",2026-03-24 00:00:00,2027-03-24 00:00:00,2026-07-14 00:00:00
AUBA,MFHS9121,MFHS9121.E,MFHS9121.E,"",L,FCB,0,365,M,IN32,1,10,ADG08,4577192,"",248,KG,0,$173,$16,$37,$57,4577192,"",2026-03-11 00:00:00,2027-03-11 00:00:00,2026-07-14 00:00:00
AUBA,MFHS9121,MFHS9121.E,MFHS9121.E,"",L,FCB,0,365,M,IN32,1,10,ADG08,4577192,"",248,KG,0,$173,$16,$37,$57,4577192,"",2026-03-12 00:00:00,2027-03-11 00:00:00,2026-07-14 00:00:00
AUBA,MFHS9121,MFHS9121.E,MFHS9121.E,"",L,FCB,0,365,M,IN32,1,10,ADG08,4577192,"",248,KG,0,$173,$16,$37,$57,4577192,"",2026-04-03 00:00:00,2027-03-11 00:00:00,2026-07-14 00:00:00
CIN2,MFHS9205,MFHS9205,MFHS9205,"",EAA,FRC,0,365,D,IN32,1,6,F29,4583814,"",480,LB,0,$290,$61,$216,$193,4583814,"",2026-07-13 00:00:00,2027-07-13 00:00:00,2026-07-14 00:00:00
CIN2,MFHS9205,MFHS9205,MFHS9205,"",EAA,FRC,0,365,D,IN32,1,6,G41,4582299,"",55,LB,0,$33,$7,$25,$22,4582299,"",2026-06-04 00:00:00,2027-06-04 00:00:00,2026-07-14 00:00:00
CINC,MFHS9205,MFHS9205,MFHS9205,"",EAA,FRC,0,365,M,IN32,1,6,A0310,4583814,"",20,LB,0,$12,$3,$9,$8,4583814,"",2026-07-13 00:00:00,2027-07-13 00:00:00,2026-07-14 00:00:00
CIN2,MFP1808,MFP1808,MFP1808,"",EAA,FCB,0,365,M,IN32,1,4,G41,4567135,A,92,LB,0,$104,$28,$49,$57,4567135,"",2025-09-09 00:00:00,2026-09-08 00:00:00,2026-07-14 00:00:00
CIN2,MFP1808,MFP1808,MFP1808,"",EAA,FCB,0,365,M,IN32,1,4,G41,4567135,A,92,LB,0,$104,$28,$49,$57,4567135,4567135,2025-09-08 00:00:00,2026-09-08 00:00:00,2026-07-14 00:00:00
AUBA,MFP1808,MFP1808.E,MFP1808.E,"",L,FCB,0,365,A,IN32,1,10,ADG05,4577094,"",530,KG,0,$757,$48,$98,$151,4577094,"",2026-03-10 00:00:00,2027-03-10 00:00:00,2026-07-14 00:00:00
AUBA,MFP1808,MFP1808.E,MFP1808.E,"",L,FCB,0,365,A,IN32,1,10,ADG05,4577094,"",530,KG,0,$757,$48,$98,$151,4577094,"",2026-04-29 00:00:00,2027-03-10 00:00:00,2026-07-14 00:00:00
AUBA,MFP1808,MFP1808.E,MFP1808.E-TO,"",L,FCB,2000,365,S,IN32,1,10,ADD07,4582835,"",3000,KG,0,$4709,$393,$621,$947,4582835,"",2026-06-23 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
AUBA,MFP1808,MFP1808.E,MFP1808.E-TO,"",L,FCB,2000,365,S,IN32,1,10,CDE PRETE 560,4582835,"",2000,KG,2000,$3140,$262,$414,$631,4582835,"",2026-06-23 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
CIN2,MFP1852,MFP1852,MFP1852,"","",FCB,0,730,M,IN32,1,25,G41,4582858,"",331,LB,0,$1439,$4,$7,$9,4582858,"",2026-07-01 00:00:00,2028-06-30 00:00:00,2026-07-14 00:00:00
CIN2,MFP1852,MFP1852,MFP1852,"","",FCB,0,730,M,IN32,1,25,G41,4582858,"",331,LB,0,$1439,$4,$7,$9,4582858,"",2026-07-02 00:00:00,2028-06-30 00:00:00,2026-07-14 00:00:00
CIN2,MFP1852,MFP1852,MFP1852-FD,"","",FCB,0,730,S,IN32,1,25,F2,4582858,"",3600,LB,0,$15957,$166,$155,$127,4582858,"",2026-07-01 00:00:00,2028-06-30 00:00:00,2026-07-14 00:00:00
CIN2,MFP1852,MFP1852,MFP1852-FD,"","",FCB,0,730,S,IN32,1,25,F2,4582858,"",3600,LB,0,$15957,$166,$155,$127,4582858,"",2026-07-02 00:00:00,2028-06-30 00:00:00,2026-07-14 00:00:00
CIN2,MFP1853R,MFP1853R,MFP1853R,"",L,FCB,0,730,M,IN32,1,6,G41,4583626,"",196,LB,0,$480,$15,$25,$20,4583626,"",2026-07-06 00:00:00,2028-07-05 00:00:00,2026-07-14 00:00:00
AUBA,MFP1853R,MFP1853R.E,MFP1853R.E,"",L,FCB,0,730,Q,IN32,1,10,ACD01,4579444,"",146,KG,0,$343,$15,$33,$52,4579444,"",2026-04-20 00:00:00,2028-04-19 00:00:00,2026-07-14 00:00:00
AUBA,MFP1853R,MFP1853R.E,MFP1853R.E,"",L,FCB,0,730,Q,IN32,1,10,ACD01,4579444,"",146,KG,0,$343,$15,$33,$52,4579444,"",2026-06-25 00:00:00,2028-04-19 00:00:00,2026-07-14 00:00:00
AUBA,MFP1853R,MFP1853R.E,MFP1853R.E,"",L,FCB,0,730,Q,IN32,1,10,ACD01,4580278,"",600,KG,0,$1411,$62,$135,$213,4580278,"",2026-04-30 00:00:00,2028-04-29 00:00:00,2026-07-14 00:00:00
AUBA,MFP1853R,MFP1853R.E,MFP1853R.E,"",L,FCB,0,730,Q,IN32,1,10,ACD01,4580278,"",600,KG,0,$1411,$62,$135,$213,4580278,"",2026-05-04 00:00:00,2028-04-29 00:00:00,2026-07-14 00:00:00
AUBA,MFP1853R,MFP1853R.E,MFP1853R.E,"",L,FCB,0,730,Q,IN32,1,10,ACD01,4580278,"",600,KG,0,$1411,$62,$135,$213,4580278,"",2026-07-06 00:00:00,2028-04-29 00:00:00,2026-07-14 00:00:00
AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-TO,"",L,FCB,0,730,S,IN32,1,10,ADD08,4580278,"",1000,KG,0,$2494,$144,$246,$384,4580278,"",2026-04-30 00:00:00,2028-04-29 00:00:00,2026-07-14 00:00:00
AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-TO,"",L,FCB,0,730,S,IN32,1,10,ADD08,4580278,"",1000,KG,0,$2494,$144,$246,$384,4580278,"",2026-05-04 00:00:00,2028-04-29 00:00:00,2026-07-14 00:00:00
AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-TO,"",L,FCB,0,730,S,IN32,1,10,ADD08,4580278,"",1000,KG,0,$2494,$144,$246,$384,4580278,"",2026-07-06 00:00:00,2028-04-29 00:00:00,2026-07-14 00:00:00
AUBA,MFP1855,MFP1855.E,MFP1855.E,"",L,FCB,0,365,M,IN32,1,10,ADG05,4581857,"",531,KG,0,$2923,$27,$50,$83,4581857,"",2026-06-01 00:00:00,2027-06-01 00:00:00,2026-07-14 00:00:00
AUBA,MFP1855,MFP1855.E,MFP1855.E,"",L,FCB,0,365,M,IN32,1,10,ADG05,4581857,"",531,KG,0,$2923,$27,$50,$83,4581857,"",2026-06-25 00:00:00,2027-06-01 00:00:00,2026-07-14 00:00:00
AUBA,MFP1855,MFP1855.E,MFP1855.E-PD,"",L,FCB,0,365,S,IN32,1,10,CDE PRETE 560,4581857,"",200,KG,200,$1133,$29,$29,$45,4581857,"",2026-06-01 00:00:00,2027-06-01 00:00:00,2026-07-14 00:00:00
AUBA,MFP1855,MFP1855.E,MFP1855.E-PD,"",L,FCB,0,365,S,IN32,1,10,CDE PRETE 560,4581857,"",200,KG,200,$1133,$29,$29,$45,4581857,"",2026-06-25 00:00:00,2027-06-01 00:00:00,2026-07-14 00:00:00
AUBA,MFP1855,MFP1855.E,MFP1855.E-TO,"",L,FCB,0,365,S,IN32,1,10,ADD11,4581857,"",1000,KG,0,$5646,$91,$117,$186,4581857,"",2026-06-01 00:00:00,2027-06-01 00:00:00,2026-07-14 00:00:00
AUBA,MFP1855,MFP1855.E,MFP1855.E-TO,"",L,FCB,0,365,S,IN32,1,10,ADD11,4581857,"",1000,KG,0,$5646,$91,$117,$186,4581857,"",2026-06-25 00:00:00,2027-06-01 00:00:00,2026-07-14 00:00:00
SING,MFP1855,MFP1855.S,MFP1855.S,"",L,FCB,0,365,M,IN32,1,18,K02,4583733,"",18,KG,0,$93,$0,$1,$3,4583733,,2026-07-05 00:00:00,2027-07-05 00:00:00,2026-07-14 00:00:00
SING,MFP1855,MFP1855.S,MFP1855.S,"",L,FCB,0,365,M,IN32,1,18,K02,4583733,"",18,KG,0,$93,$0,$1,$3,4583733,"",2026-07-05 00:00:00,2027-07-05 00:00:00,2026-07-14 00:00:00
SNG4,MFP1855,MFP1855.S,MFP1855.S-PD,"",L,FCB,0,365,D,IN32,1,18,"",4576999,"",200,KG,0,$1063,$7,$15,$31,4576999,,2026-03-10 00:00:00,2027-03-09 00:00:00,2026-07-14 00:00:00
SNG4,MFP1855,MFP1855.S,MFP1855.S-PD,"",L,FCB,0,365,D,IN32,1,18,"",4576999,"",200,KG,0,$1063,$7,$15,$31,4576999,"",2026-03-09 00:00:00,2027-03-09 00:00:00,2026-07-14 00:00:00
SNG4,MFP1855,MFP1855.S,MFP1855.S-PD,"",L,FCB,0,365,D,IN32,1,18,"",4576999,"",200,KG,0,$1063,$7,$15,$31,4576999,"",2026-03-10 00:00:00,2027-03-09 00:00:00,2026-07-14 00:00:00
AUBA,MFP1857,MFP1857.E,MFP1857.E,"",L,FCB,0,365,M,IN32,1,10,ADG06,4577887,"",1719,KG,0,$4599,$122,$289,$446,4577887,"",2026-03-16 00:00:00,2027-03-16 00:00:00,2026-07-14 00:00:00
CIN2,MFP1883,MFP1883,MFP1883,"","",FRC,0,720,D,IN32,1,6,F30,4581350,"",475,LB,0,$368,$15,$54,$48,4581350,"",2026-05-19 00:00:00,2028-05-08 00:00:00,2026-07-14 00:00:00
CIN2,MFP1883,MFP1883,MFP1883,"","",FRC,0,720,D,IN32,1,6,F30,4581350,"",475,LB,0,$368,$15,$54,$48,4581350,"",2026-05-20 00:00:00,2028-05-08 00:00:00,2026-07-14 00:00:00
AUBA,MFP1883,MFP1883.E,MFP1883.E-PL,"","",FCB,0,730,S,IN32,1,10,ADG16,4583540,"",306,KG,0,$509,$365,$41,$63,4583540,"",2026-07-07 00:00:00,2028-07-06 00:00:00,2026-07-14 00:00:00
SING,MFP1883,MFP1883.S,MFP1883.S,"","",FRC,0,730,M,IN32,1,18,HTK8,4581277,"",872,KG,0,$1538,$22,$53,$108,4581277,"",2026-05-25 00:00:00,2028-05-24 00:00:00,2026-07-14 00:00:00
CINC,MFP2300,MFP2300,MFP2300,"","",FCB,0,365,M,IN32,1,14,D0602,4582899,"",1790,LB,0,$1198,$33,$86,$124,4582899,"",2026-06-19 00:00:00,2027-06-19 00:00:00,2026-07-14 00:00:00
AUBA,MFP2300,MFP2300.E,MFP2300.E,"","",FEC,0,365,Q,IN32,1,10,ADG06,4582959,"",245,KG,0,$286,$19,$35,$58,4582959,"",2026-06-29 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
AUBA,MFP2300,MFP2300.E,MFP2300.E,"","",FEC,0,365,Q,IN32,1,10,ADG06,4582959,"",245,KG,0,$286,$19,$35,$58,4582959,"",2026-06-30 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
AUBA,MFP2300,MFP2300.E,MFP2300.E-TO,"","",FEC,8000,365,S,IN32,1,10,ADD12,4582959,"",6000,KG,0,$7853,$699,$986,$1588,4582959,"",2026-06-29 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
AUBA,MFP2300,MFP2300.E,MFP2300.E-TO,"","",FEC,8000,365,S,IN32,1,10,ADD12,4582959,"",6000,KG,0,$7853,$699,$986,$1588,4582959,"",2026-06-30 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
AUBA,MFP2300,MFP2300.E,MFP2300.E-TO,"","",FEC,8000,365,S,IN32,1,10,ADG15,4581282,"",7000,KG,0,$9162,$816,$1150,$1852,4581282,"",2026-05-22 00:00:00,2027-05-22 00:00:00,2026-07-14 00:00:00
AUBA,MFP2300,MFP2300.E,MFP2300.E-TO,"","",FEC,8000,365,S,IN32,1,10,ADG15,4581282,"",7000,KG,0,$9162,$816,$1150,$1852,4581282,"",2026-06-16 00:00:00,2027-05-22 00:00:00,2026-07-14 00:00:00
SING,MFP2300,MFP2300.S,MFP2300.S,"","",FCB,0,365,M,IN32,1,18,HTK7,4583358,"",150,KG,0,$153,$11,$45,$101,4583358,,2026-07-05 00:00:00,2027-07-04 00:00:00,2026-07-14 00:00:00
SING,MFP2300,MFP2300.S,MFP2300.S,"","",FCB,0,365,M,IN32,1,18,HTK7,4583358,"",150,KG,0,$153,$11,$45,$101,4583358,"",2026-07-04 00:00:00,2027-07-04 00:00:00,2026-07-14 00:00:00
SING,MFP2300,MFP2300.S,MFP2300.S,"","",FCB,0,365,M,IN32,1,18,HTK7,4583358,"",150,KG,0,$153,$11,$45,$101,4583358,"",2026-07-05 00:00:00,2027-07-04 00:00:00,2026-07-14 00:00:00
SING,MFP2300,MFP2300.S,MFP2300.S,"","",FCB,0,365,M,IN32,1,18,K01,4579110,"",114,KG,0,$117,$9,$34,$77,4579110,,2026-04-15 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SING,MFP2300,MFP2300.S,MFP2300.S,"","",FCB,0,365,M,IN32,1,18,K01,4579110,"",114,KG,0,$117,$9,$34,$77,4579110,"",2026-04-14 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SING,MFP2300,MFP2300.S,MFP2300.S,"","",FCB,0,365,M,IN32,1,18,K01,4579110,"",114,KG,0,$117,$9,$34,$77,4579110,"",2026-04-15 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SING,MFP2300,MFP2300.S,MFP2300.S,"","",FCB,0,365,M,IN32,1,18,K01,4579110,"",114,KG,0,$117,$9,$34,$77,4579110,"",2026-05-26 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SING,MFP2300,MFP2300.S,MFP2300.S,"","",FCB,0,365,M,IN32,1,18,K03,4579110,"",86,KG,0,$87,$6,$26,$58,4579110,,2026-04-15 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SING,MFP2300,MFP2300.S,MFP2300.S,"","",FCB,0,365,M,IN32,1,18,K03,4579110,"",86,KG,0,$87,$6,$26,$58,4579110,"",2026-04-14 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SING,MFP2300,MFP2300.S,MFP2300.S,"","",FCB,0,365,M,IN32,1,18,K03,4579110,"",86,KG,0,$87,$6,$26,$58,4579110,"",2026-04-15 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SING,MFP2300,MFP2300.S,MFP2300.S,"","",FCB,0,365,M,IN32,1,18,K03,4579110,"",86,KG,0,$87,$6,$26,$58,4579110,"",2026-05-26 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,6714379,4572199,"",1200,KG,0,$309600,$0,$0,$0,4572199,,2025-12-01 00:00:00,2026-11-29 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,6714379,4572199,"",1200,KG,0,$309600,$0,$0,$0,4572199,"",2025-11-29 00:00:00,2026-11-29 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,6714379,4572199,"",1200,KG,0,$309600,$0,$0,$0,4572199,"",2025-12-01 00:00:00,2026-11-29 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,6714379,4572398,"",800,KG,0,$206400,$0,$0,$0,4572398,,2025-12-10 00:00:00,2026-12-09 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,6714379,4572398,"",800,KG,0,$206400,$0,$0,$0,4572398,"",2025-12-09 00:00:00,2026-12-09 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,6714379,4572398,"",800,KG,0,$206400,$0,$0,$0,4572398,"",2025-12-10 00:00:00,2026-12-09 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,6714379,4572398,"",800,KG,0,$206400,$0,$0,$0,4572398,"",2026-01-13 00:00:00,2026-12-09 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4575332,"",400,KG,0,$103200,$0,$0,$0,4575332,,2026-02-01 00:00:00,2027-02-01 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4575332,"",400,KG,0,$103200,$0,$0,$0,4575332,,2026-02-03 00:00:00,2027-02-01 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4575332,"",400,KG,0,$103200,$0,$0,$0,4575332,"",2026-02-01 00:00:00,2027-02-01 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4575332,"",400,KG,0,$103200,$0,$0,$0,4575332,"",2026-02-03 00:00:00,2027-02-01 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4575332,"",400,KG,0,$103200,$0,$0,$0,4575332,"",2026-02-27 00:00:00,2027-02-01 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4575661,"",1400,KG,0,$361200,$0,$0,$0,4575661,,2026-02-12 00:00:00,2027-02-10 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4575661,"",1400,KG,0,$361200,$0,$0,$0,4575661,"",2026-02-10 00:00:00,2027-02-10 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4575661,"",1400,KG,0,$361200,$0,$0,$0,4575661,"",2026-02-12 00:00:00,2027-02-10 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4575903,"",2200,KG,0,$567600,$0,$0,$0,4575903,,2026-02-14 00:00:00,2027-02-13 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4575903,"",2200,KG,0,$567600,$0,$0,$0,4575903,"",2026-02-13 00:00:00,2027-02-13 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4575903,"",2200,KG,0,$567600,$0,$0,$0,4575903,"",2026-02-14 00:00:00,2027-02-13 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4576695,"",4200,KG,0,$1083600,$0,$0,$0,4576695,,2026-03-06 00:00:00,2027-03-06 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4576695,"",4200,KG,0,$1083600,$0,$0,$0,4576695,"",2026-03-06 00:00:00,2027-03-06 00:00:00,2026-07-14 00:00:00
MUM3,MFP2300,MFP2300.S,MFP2300.S-PD,FGC,FGC,FEC,2400,365,P,IN32,42,30,8168526,4576695,"",4200,KG,0,$1083600,$0,$0,$0,4576695,"",2026-04-03 00:00:00,2027-03-06 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4577988,"",160,KG,20,$3867,$0,$0,$0,4577988,,2026-03-22 00:00:00,2027-03-21 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4577988,"",160,KG,20,$3867,$0,$0,$0,4577988,,2026-03-25 00:00:00,2027-03-21 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4577988,"",160,KG,20,$3867,$0,$0,$0,4577988,"",2026-03-21 00:00:00,2027-03-21 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4577988,"",160,KG,20,$3867,$0,$0,$0,4577988,"",2026-03-22 00:00:00,2027-03-21 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4577988,"",160,KG,20,$3867,$0,$0,$0,4577988,"",2026-03-25 00:00:00,2027-03-21 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4577988,"",160,KG,20,$3867,$0,$0,$0,4577988,"",2026-04-15 00:00:00,2027-03-21 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4578718,"",4000,KG,0,$96669,$0,$0,$0,4578718,,2026-04-09 00:00:00,2027-04-08 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4578718,"",4000,KG,0,$96669,$0,$0,$0,4578718,"",2026-04-08 00:00:00,2027-04-08 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4578718,"",4000,KG,0,$96669,$0,$0,$0,4578718,"",2026-04-09 00:00:00,2027-04-08 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4578718,"",4000,KG,0,$96669,$0,$0,$0,4578718,"",2026-05-26 00:00:00,2027-04-08 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4578720,"",3000,KG,0,$72502,$0,$0,$0,4578720,,2026-04-11 00:00:00,2027-04-10 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4578720,"",3000,KG,0,$72502,$0,$0,$0,4578720,"",2026-04-10 00:00:00,2027-04-10 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4578720,"",3000,KG,0,$72502,$0,$0,$0,4578720,"",2026-04-11 00:00:00,2027-04-10 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4578720,"",3000,KG,0,$72502,$0,$0,$0,4578720,"",2026-05-26 00:00:00,2027-04-10 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4579110,"",1600,KG,0,$38668,$0,$0,$0,4579110,,2026-04-15 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4579110,"",1600,KG,0,$38668,$0,$0,$0,4579110,"",2026-04-14 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4579110,"",1600,KG,0,$38668,$0,$0,$0,4579110,"",2026-04-15 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SHAN,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,1600,365,P,IN32,51,42,"",4579110,"",1600,KG,0,$38668,$0,$0,$0,4579110,"",2026-05-26 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SNG4,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,0,365,D,IN32,1,18,"",4579110,"",1400,KG,0,$1638,$129,$427,$946,4579110,,2026-04-15 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SNG4,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,0,365,D,IN32,1,18,"",4579110,"",1400,KG,0,$1638,$129,$427,$946,4579110,"",2026-04-14 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SNG4,MFP2300,MFP2300.S,MFP2300.S-PD,"","",FEC,0,365,D,IN32,1,18,"",4579110,"",1400,KG,0,$1638,$129,$427,$946,4579110,"",2026-04-15 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
